Image,Contrast,Dissimilarity,Homogeneity,ASM,Energy,Correlation,Entropy,Gabor,Gabor_0,Gabor_45,Gabor_90,Gabor_135,HOG,LBP,Category
p (458),0.5129399346646943,0.3513275086291914,0.8399227155373415,0.19687702231089232,0.44370826261282575,0.7289023369552458,3.0255367370024557,0.00021835014364896482,0.011164463205183195,0.00040113568154286793,0.011164463205183182,0.00040113586631916387,0.3177875074360007,2.6918383697802506,pituitary_tumor
p (459),0.7738496979783038,0.42833533653846156,0.8170837906647193,0.15629230218918516,0.395338212407029,0.7527238020703073,3.4692779466841412,0.0003473502474307251,0.014149245309406679,0.0005083779965013946,0.014149245309406668,0.00050837818127769,0.32263303598803844,2.7127131172365417,pituitary_tumor
p (46),0.8513313609467456,0.42624352810650884,0.8265395523044865,0.19387424330934355,0.4403115298392078,0.7477610466618956,3.3328342673816715,0.000364279656309238,0.013609989922476718,0.0004890029824644876,0.013609989922476707,0.0004890026305973976,0.31258465253806245,2.735424159644837,pituitary_tumor
p (460),0.6750878328402367,0.35776473126232744,0.849811139239138,0.20657323404958602,0.45450328277096746,0.7808818072859507,3.157160698057983,0.0002899783603986725,0.012349140537891216,0.00044370087088021343,0.012349140537891202,0.00044370087088021207,0.31016770154986856,2.6746953601665986,pituitary_tumor
p (461),0.7373798076923078,0.38879129684418146,0.8368122989878887,0.20050189733543283,0.4477743821786066,0.7445566443264995,3.1992149373197845,0.00026654592293107274,0.011566505426130398,0.0004155810288876299,0.011566505426130386,0.0004155810288876287,0.30775909510568733,2.6791902369893963,pituitary_tumor
p (462),0.7456738473865877,0.40657744699211046,0.8278120158338327,0.19805525542460306,0.4450339935607201,0.7320927237061966,3.2317255696741833,0.0002618921991085939,0.011369904584190082,0.00040851722031592843,0.011369904584190073,0.00040851722031592735,0.3108533017360011,2.704172619051455,pituitary_tumor
p (463),0.6791789940828403,0.3742218318540434,0.8407569298863242,0.20528244049808467,0.45308105290122724,0.7456695923606439,3.132270799736843,0.0002462903396622072,0.011152455750099868,0.0004007043497147985,0.011152455750099858,0.00040070434971479715,0.30811040301975856,2.6645116371815867,pituitary_tumor
p (464),0.6656188362919132,0.35304178994082847,0.8512315278334576,0.2111058444695657,0.4594625604655571,0.7584392967237422,3.081842227689545,0.0002520897506652752,0.011384057744470375,0.0004090257390685339,0.011384057744470369,0.0004090257390685326,0.3089151074435095,2.6677112272184833,pituitary_tumor
p (465),0.861054610453649,0.4203186637080868,0.8287738131549045,0.1880385797910642,0.43363415431797364,0.7184770888624217,3.2738225642271495,0.0003157469907765805,0.013231134444778046,0.0004753905518326444,0.013231134444778036,0.0004753907366089397,0.3242685319149258,2.72496509256918,pituitary_tumor
p (466),0.8720722386587773,0.4440335305719921,0.8161707609608323,0.17431152073240092,0.4175063122066551,0.6969348558935381,3.3312851498195095,0.0002909701799850287,0.012568313271883262,0.0004515755882933695,0.012568313271883255,0.0004515757730696649,0.32179600545005915,2.716352920292698,pituitary_tumor
p (467),0.8127542529585796,0.45084442800788943,0.8073992829030299,0.18421843656200193,0.42920675269851233,0.6608230998157058,3.2509093102095132,0.00024167685736215414,0.0112594630238497,0.00040454881141356645,0.011259463023849687,0.00040454936574245626,0.31962539209253965,2.707167373096075,pituitary_tumor
p (468),0.9175719612919133,0.46972463634122297,0.804701873916885,0.17199098124247225,0.4147179538463126,0.6916860644372226,3.3869376040375934,0.0002905612105547698,0.012289428544818874,0.00044155500083616056,0.012289428544818863,0.0004415558733538624,0.3227582225236351,2.7109931333937727,pituitary_tumor
p (469),0.6615276750493098,0.38302052514792895,0.8354422822934886,0.20487688069761895,0.45263327396206626,0.7362493134751653,3.1205259650311783,0.0002497225075285356,0.011336665940842053,0.00040732330982090154,0.011336665940842042,0.00040732262207949366,0.3256270174093586,2.7238149981444195,pituitary_tumor
p (47),0.8016672830374754,0.41752958579881655,0.8271692981788047,0.18711842441721713,0.4325718719672109,0.7395786070569388,3.3105972251736615,0.00033711002285253627,0.01315817660716322,0.000472769291262025,0.013158176607163211,0.00047276929126202383,0.31344038380362604,2.7314632037706312,pituitary_tumor
p (470),0.6954049556213019,0.3982911119329388,0.8294246761554454,0.1927166677335573,0.43899506572802993,0.7770216666280784,3.277364863992755,0.0003618270584007962,0.01455266684332125,0.0005228729945305243,0.014552666843321236,0.0005228728097542262,0.33173899844693117,2.740334842074552,pituitary_tumor
p (471),0.70373366617357,0.3982371794871795,0.8304088431406621,0.1797902299595683,0.42401678028064915,0.7706364617164052,3.321119268961099,0.000339927978088236,0.013215381899202489,0.00047482456765188187,0.013215381899202476,0.00047482475242817775,0.30036200300786353,2.655254246833243,pituitary_tumor
p (472),0.6728303747534514,0.3856092825443786,0.8350439235622406,0.17748440052932074,0.42128897508636604,0.7711324095133959,3.3079621342543515,0.0003310266714506915,0.013071917906923943,0.0004696700423467074,0.013071917906923927,0.0004696700423467062,0.30060316543794396,2.6638448889034985,pituitary_tumor
p (473),0.6903738288954637,0.39581021942800787,0.8306505286022289,0.1734239437567968,0.41644200527419994,0.7628659815511326,3.33333056975309,0.0003361750364086297,0.013264125024142441,0.0004765758933347436,0.013264125024142428,0.00047657607811103954,0.300665702994673,2.6651053531010316,pituitary_tumor
p (474),0.7104675172583826,0.3978365384615385,0.8309455090327383,0.17458427257377643,0.4178328285017543,0.7612643539297461,3.3473391557015586,0.00036142717470147594,0.013787952182611639,0.0004953968441280674,0.01378795218261163,0.0004953970289043631,0.3020338991901216,2.6718609228145835,pituitary_tumor
p (475),0.7356616740631162,0.4052869206114397,0.8284214349548114,0.1718823078412359,0.41458691228889016,0.7398435523880599,3.3419203152234895,0.0003499024741707903,0.013581593835571861,0.00048798254374823256,0.013581593835571849,0.00048798254374823126,0.30220796677370326,2.675967012629884,pituitary_tumor
p (476),0.7075782790927022,0.40235145463510846,0.8271189392816937,0.17149599528534265,0.4141207496435583,0.7354142714538262,3.310409362306381,0.00034301325251578983,0.013523914615844014,0.00048591014689224006,0.013523914615844,0.00048591014689223876,0.30470369615483933,2.6844548271380533,pituitary_tumor
p (477),0.7183955867850098,0.3779200567061144,0.8432553233422316,0.21143011680646867,0.45981530727724657,0.7533182956043941,3.129331749113286,0.0003190460077494357,0.013176771753640739,0.00047343740923030806,0.013176771753640728,0.000473437409230307,0.32687339717935915,2.731906092851448,pituitary_tumor
p (478),0.8487194896449705,0.42313085552268254,0.8280525651420352,0.20088694525601458,0.4482041334660074,0.7495676052100763,3.28902392646961,0.00036886875489304424,0.014117651417140803,0.0005072428375427724,0.014117651417140793,0.0005072430223190685,0.328120848175972,2.735306589722698,pituitary_tumor
p (479),0.6225961538461539,0.35589250493096647,0.8476527217162005,0.21196850707141607,0.4604003769236251,0.7517209582938378,3.0418111354026593,0.00026407616408924563,0.011970809179815555,0.0004301073640954741,0.011970809179815545,0.00043010771596256137,0.3242843830433779,2.713476389911811,pituitary_tumor
p (48),0.7705482618343196,0.4021049063116371,0.8336290546035643,0.19216826961109773,0.438370014498138,0.7423357145075566,3.263172814130697,0.00034604544073267926,0.013520895377942032,0.0004858016665909271,0.013520895377942014,0.00048580166659092575,0.3140507587457397,2.7327264954426154,pituitary_tumor
p (480),0.7704481015779092,0.42032636834319526,0.8232054854996901,0.2034991595182906,0.45110881117341367,0.7764299413205794,3.299667747205572,0.0003370359574217286,0.013207854074267217,0.00047455418757521634,0.013207854074267203,0.0004745541875752152,0.3294096407796177,2.745818215262458,pituitary_tumor
p (481),0.797052206607495,0.4368682199211046,0.8158697353362392,0.19285934359081364,0.4391575384652,0.7732226231583468,3.3789033157758936,0.00034564067076300436,0.013413294488044592,0.00048193559927972525,0.013413294488044581,0.000481935599279724,0.329044742704177,2.7412217337283633,pituitary_tumor
p (482),0.7935928254437872,0.43002650394477326,0.8195084673836198,0.1947016954209595,0.44125015061862527,0.7779406575301369,3.3768359484499064,0.00034980112115644177,0.01351961258792549,0.00048575557633503047,0.01351961258792548,0.00048575557633502944,0.33089874752305737,2.7447050365259953,pituitary_tumor
p (483),0.8271079881656804,0.43534270216962523,0.8188897071487135,0.18800392818843084,0.433594197595437,0.7810297880124286,3.4283612515526096,0.00037268371687723694,0.014079916734743084,0.0005058871342469315,0.014079916734743072,0.0005058871342469303,0.3309374476811805,2.741469836693951,pituitary_tumor
p (484),0.7984544501972387,0.42126633382643,0.8245364167695735,0.18918157443305939,0.4349500826911743,0.7825652982445175,3.389353968001528,0.0003703351104583007,0.014194874603952837,0.000510017535591575,0.014194874603952821,0.0005100175355915739,0.3322638036262454,2.7462598293794196,pituitary_tumor
p (485),0.6714127218934912,0.36781928007889547,0.8447211249233852,0.2212082621501673,0.4703278241292634,0.7507567576618899,3.0456604890644843,0.00026438140432864446,0.011763381358480571,0.00042265472137425266,0.011763381358480563,0.00042265472137425136,0.3290343013022804,2.736811866656388,pituitary_tumor
p (486),0.7696005917159763,0.3848927514792899,0.8428673945782043,0.22397602261564564,0.4732610512345651,0.7653533031038857,3.1338363729231453,0.0003272947336023869,0.0131264147649629,0.00047162809791324086,0.01312641476496289,0.0004716280979132395,0.330037080956441,2.740611358432439,pituitary_tumor
p (487),0.7075474605522682,0.36392073471400394,0.8497024228898032,0.22267563701099377,0.4718851947359588,0.7734440526473615,3.0941492911665454,0.00030756528209646786,0.012753122870150112,0.000458215749901929,0.012753122870150096,0.00045821591699271943,0.33032237433578177,2.737508379009457,pituitary_tumor
p (488),0.8246389442231076,0.4825697211155378,0.7919018043942609,0.16736602201925146,0.4091039256952339,0.6383945188056791,3.296405484081104,0.00038225405820371713,0.012630383320644397,0.0004538075803417561,0.012630383320644385,0.0004538040970418769,0.3401841497806777,2.896263646224937,pituitary_tumor
p (489),0.8951693227091633,0.5085906374501992,0.7831345460155221,0.16803011369940588,0.40991476394417153,0.6297058084109536,3.3458819639462587,0.00040864087320691464,0.013387629035418732,0.0004810130778051664,0.013387629035418722,0.0004810138169103533,0.3399791972823141,2.892074927275157,pituitary_tumor
p (49),0.7606401010848127,0.406265409270217,0.8304875509491492,0.2159214695382349,0.4646735085393129,0.7501328539228815,3.185999094615306,0.00030555765002540034,0.012022011709542667,0.0004319472313793176,0.012022011709542658,0.00043194723137931633,0.30888830876277085,2.706859418246406,pituitary_tumor
p (490),0.9511329681274902,0.5270480577689244,0.7773938905622467,0.16215460230169967,0.40268424640368,0.6186438100051712,3.408092060849428,0.00042906277135258306,0.013861390704521602,0.000498035293490763,0.013861390704521586,0.0004980358271408223,0.34080446400450615,2.901315430554023,pituitary_tumor
p (491),1.100550921314741,0.5773001743027889,0.7608739955717672,0.14968025317841252,0.38688532303308243,0.6140745758049533,3.5707730239717193,0.0005056710126778994,0.014933347570020124,0.0005365500440884266,0.01493334757002011,0.000536551246101653,0.3407286529057037,2.9028488970899398,pituitary_tumor
p (492),0.8850846613545815,0.5108627988047809,0.7806947115232357,0.15932727313034498,0.39915820564075216,0.5999151024146251,3.346063199390835,0.0003905456624456867,0.01305813829046336,0.00046917564864433123,0.01305813829046335,0.00046917424117597464,0.3402317125363702,2.897236777409131,pituitary_tumor
p (493),0.8554918639053255,0.4448579265285996,0.8163065382462572,0.2086899721185929,0.456825975748526,0.7699567693178123,3.325181370379088,0.00038590254595790473,0.013541558046026341,0.0004865441623710839,0.013541558046026327,0.0004865439775947856,0.30755779497123725,2.721607761226469,pituitary_tumor
p (494),0.8394816321499013,0.42937931459566075,0.8238920523653924,0.21020311312902554,0.4584791305272526,0.7689663702639264,3.293625575015915,0.000382701554631412,0.013631471105184069,0.0004897745265167445,0.01363147110518406,0.0004897747112930404,0.30837044019196025,2.7247782188914775,pituitary_tumor
p (495),0.6092825443786982,0.35905910996055224,0.8446624873454408,0.209554717882709,0.4577714690571148,0.7652492412125718,3.098086172230228,0.000269755372862377,0.011488066050137897,0.00041276272591890274,0.011488066050137889,0.0004127627259189014,0.3058729291230131,2.6999788203878525,pituitary_tumor
p (496),0.6755347016765284,0.3786597016765285,0.8391105398556503,0.20624064768826025,0.45413725644155234,0.7665427824092813,3.167620719818355,0.0003074042797442848,0.012322119903035693,0.00044273002767210973,0.012322119903035684,0.0004427300276721084,0.30782828648996935,2.7153101951323304,pituitary_tumor
p (497),0.8168916420118344,0.4248181706114399,0.824481443251131,0.19895239518076638,0.4460407999059799,0.7694134420621671,3.3323807481384367,0.0003871374298733858,0.013892705645459575,0.0004991606966378804,0.013892705645459563,0.0004991606966378792,0.31004915590118654,2.7259150023487386,pituitary_tumor
p (498),0.8737133259368837,0.45130670611439844,0.8142139118434314,0.1717860961420532,0.4144708628384548,0.7048570954261871,3.41074508182879,0.0003519092656614119,0.014045015966181752,0.0005046334285485266,0.014045015966181741,0.0005046328919051396,0.3311049744690072,2.7316319686793133,pituitary_tumor
p (499),0.9360592332347139,0.472386587771203,0.8069023705536875,0.16932595148599977,0.41149234681340036,0.7080142451031949,3.47526170134303,0.0003879489107481357,0.014914190659968771,0.0005358625190656199,0.014914190659968763,0.0005358621671985299,0.33261776213418337,2.7328836684493827,pituitary_tumor
p (5),0.7315319896449703,0.3925280448717948,0.8358853507669259,0.24208695896987564,0.49202333173323765,0.7674531233562912,3.0918744764353425,0.00031126258307104845,0.011363944291976295,0.000408303068825965,0.01136394429197628,0.0004083030688259639,0.2550478990199563,2.5380071152713253,pituitary_tumor
p (50),0.8695142998027614,0.4304502588757396,0.8257039752517586,0.2105173154050872,0.458821659694796,0.7515980735335462,3.2902180285005524,0.00036133125104795207,0.013231855471220754,0.00047541655048200735,0.013231855471220738,0.0004754165504820061,0.3098898833419785,2.7208313488123523,pituitary_tumor
p (500),0.6525286612426036,0.3946468195266272,0.8275643335429763,0.17664029340394272,0.420285966222931,0.6740283699978755,3.129647319402154,0.00023873141526067502,0.011728122489771656,0.0004213878809245554,0.011728122489771647,0.000421387880924554,0.3303213047557351,2.7253106793861304,pituitary_tumor
p (501),0.6146449704142012,0.3613011587771204,0.8437231635602241,0.22118639320184852,0.4703045749318717,0.7415070230600893,3.028000649818959,0.00022691691031394341,0.010669073638487715,0.00038333666956589114,0.010669073638487707,0.0003833364847895929,0.3325974489595632,2.741118278161008,pituitary_tumor
p (502),0.7138344428007889,0.38993158284023666,0.8356868993230157,0.20703927677459766,0.4550156884928229,0.738475535317822,3.161069090977492,0.00027031461998870844,0.011730686139345723,0.0004214800844636905,0.011730686139345713,0.0004214798996873924,0.33383639034170615,2.749766337589355,pituitary_tumor
p (503),0.6799494575936883,0.38550912228796835,0.8352004934313277,0.20671634292601046,0.45466068988423713,0.728954346488961,3.1218174173412434,0.0002498718612718491,0.011307305589658399,0.00040626788151111294,0.011307305589658392,0.00040626823337820076,0.3342099665366706,2.746734526481096,pituitary_tumor
p (504),0.7059834196252465,0.4206884861932939,0.8166229968476368,0.1628952482559563,0.4036028347967297,0.7777274867375398,3.448655629782666,0.000350734419007971,0.013968783104845244,0.0005018942290480455,0.013968783104845237,0.0005018940442717471,0.3147464417021669,2.7264940610713895,pituitary_tumor
p (505),0.7549463757396451,0.4353427021696253,0.8123326557777155,0.1520754335387111,0.3899685032649574,0.7785163125922661,3.5345270180774087,0.00039129151940295716,0.014985634052485064,0.0005384295340207251,0.014985634052485052,0.0005384290310556147,0.316201769534252,2.7305288657311015,pituitary_tumor
p (506),0.8708163831360944,0.48798847386587757,0.7915595004782318,0.13892646613306772,0.3727284080038275,0.7653289230403644,3.6926570147574975,0.00041498912015196525,0.015346034341984923,0.0005513781964441009,0.015346034341984912,0.000551378514632912,0.3169220969619036,2.7305096515007072,pituitary_tumor
p (507),0.8081314718934912,0.45445790187376733,0.8053771529597921,0.14276710433143452,0.3778453444617712,0.7724898714314639,3.608869962121043,0.00041287919509851054,0.015533034046006118,0.0005580969466566953,0.015533034046006103,0.0005580974496218031,0.31857922059065225,2.732647378689152,pituitary_tumor
p (508),0.7205991124260356,0.38775887573964496,0.8379773920056834,0.20325532820329673,0.4508384724081306,0.7546646571769208,3.177717141009848,0.00030462164352928453,0.012379204541386425,0.0004447810613997107,0.012379204541386413,0.00044478106139970953,0.31164505423537103,2.7241767084223905,pituitary_tumor
p (509),0.8614629561143985,0.4334550665680474,0.8233888502937896,0.19528874099947702,0.4419148571834591,0.7456525378951699,3.3302219163437106,0.00035835236818473524,0.013440561256424732,0.00048291553747320797,0.013440561256424718,0.00048291503450809744,0.31365639670340373,2.7381051274133394,pituitary_tumor
p (51),0.8693139792899408,0.4347725591715977,0.8233900279901846,0.20567931188918448,0.45351881095406005,0.7365477002025366,3.294550294388901,0.0003428795074759753,0.012871523713015986,0.00046246992295116213,0.012871523713015974,0.0004624699566294377,0.30996976254124,2.7143653240435026,pituitary_tumor
p (510),0.9579249876725838,0.4724867480276133,0.8091646636122957,0.17955908144559043,0.42374412260890465,0.7507492443025733,3.4975372136569476,0.00041601316024355363,0.014764386075050154,0.000530479993415311,0.014764386075050144,0.0005304798263245182,0.3148996941549024,2.7428297503195,pituitary_tumor
p (511),0.9394723865877712,0.45897281804733725,0.815196227605621,0.17991141625464724,0.42415965891943,0.7430081987877769,3.464036272056868,0.0003956667152540936,0.014332009586345423,0.0005149450133598397,0.014332009586345411,0.0005149444944019579,0.31488535950392826,2.736517244996474,pituitary_tumor
p (512),0.90685866617357,0.44360207100591714,0.8214943596492988,0.1863561254365205,0.4316898486604943,0.741274483367753,3.4007910752303148,0.0003889842974781506,0.014295587616079002,0.0005136360399999103,0.014295587616078985,0.0005136362070907011,0.31284471368859046,2.7279007066098258,pituitary_tumor
p (513),0.8847463634122289,0.4417144354043393,0.8201090077253114,0.1806382192909666,0.4250155518224793,0.7443179589329194,3.423935547980552,0.0003753783723314933,0.01403088404095064,0.000504125496831248,0.014030884040950634,0.0005041253120549498,0.3138525216628228,2.7261451008992057,pituitary_tumor
p (514),0.8161751109467456,0.42524192554240625,0.8232241941854336,0.18776902962917444,0.4333232391981469,0.7567837508504425,3.354271712876677,0.0003553165905673145,0.013747269689295552,0.0004939354028142969,0.013747269689295539,0.0004939350509472069,0.314511322105555,2.721596180276665,pituitary_tumor
p (515),0.8800927638067059,0.48419779339250485,0.7952889860792912,0.16076845742253654,0.40095942116695116,0.7411033532292138,3.546652032312847,0.0003987426622548301,0.014780387649838854,0.0005310548415947117,0.014780387649838847,0.0005310548415947103,0.31693353598549673,2.747126057801818,pituitary_tumor
p (516),0.7438285872781065,0.41615045611439844,0.8231193448524797,0.1841756673989266,0.42915692630892793,0.7432692491702754,3.306181668052967,0.0003593946831718936,0.01421376028451235,0.0005106960923612312,0.01421376028451234,0.0005106960923612299,0.3157264834073561,2.7457175103912665,pituitary_tumor
p (517),0.7343827046351086,0.4180303870808678,0.8210473920670415,0.17778022833666557,0.42163992735112926,0.7377405836501001,3.3158437126966973,0.0003394592440626391,0.013777894491135086,0.0004950358350362213,0.013777894491135078,0.000495035298392834,0.3163861315116931,2.7462247892983696,pituitary_tumor
p (518),0.7980538091715975,0.43062746548323466,0.8193195359553205,0.18019165219610203,0.4244898729017007,0.7313834367431273,3.3581293139639325,0.00037817359186723734,0.014722419826488028,0.0005289722512316964,0.014722419826488012,0.0005289718993646064,0.31648423593677744,2.7451376258362448,pituitary_tumor
p (519),0.6186744945759369,0.3887527736686391,0.8277640878494462,0.17485374169251186,0.41815516461298413,0.7261775655997896,3.194559889458256,0.00027460477698969835,0.012606928243592557,0.00045296292895971184,0.012606928243592545,0.0004529632808267992,0.3174846522495237,2.7406008102108776,pituitary_tumor
p (52),0.9151950813609467,0.44777027859960555,0.8196643997193565,0.2025822522371256,0.4500913820960423,0.7452076176005149,3.3523899229163225,0.0003787555089969881,0.013692236163649974,0.0004919578890100212,0.013692236163649958,0.0004919578890100201,0.3108531018727463,2.723386360173338,pituitary_tumor
p (520),0.6381209935897435,0.37372103057199213,0.8385426903268934,0.20211102948775844,0.449567602800467,0.7827691469037549,3.19786377922997,0.00028424214486783494,0.012209086701465506,0.0004386687790515126,0.012209086701465496,0.00043866877905151137,0.3297370482703868,2.7321318611244036,pituitary_tumor
p (521),0.7611486070019724,0.3971970537475345,0.8353612510527374,0.2062155716140472,0.45410964712726287,0.770808907375715,3.2417004902329554,0.0003286924910089865,0.013146914309260306,0.0004723646403171029,0.013146914309260295,0.0004723646403171016,0.330320673822575,2.7398305565075454,pituitary_tumor
p (522),0.750654893984221,0.3867957963510849,0.8403893052337895,0.21139392743187213,0.4597759535163536,0.7713878505189851,3.1971244232859917,0.0003237855780051074,0.013078952499580472,0.000469922801968222,0.013078952499580462,0.0004699227842827154,0.3312016377961865,2.7421480372944598,pituitary_tumor
p (523),0.6568432569033531,0.367618959566075,0.8434817021803894,0.20862514702620216,0.45675501861085466,0.7676339023647816,3.120194979985507,0.0002754432620888346,0.012116934309848506,0.00043535777159405453,0.012116934309848497,0.00043535777159405307,0.3311173444864801,2.7412354206607947,pituitary_tumor
p (524),0.6601485453648914,0.36737241124260356,0.8438196931686969,0.2041667973938305,0.45184820171583123,0.7765142385870204,3.1533828663959955,0.0002954351322091144,0.012655850901221054,0.00045472088113111917,0.012655850901221037,0.00045472088113111787,0.3312037717848151,2.741128859929321,pituitary_tumor
p (525),0.5328063362919131,0.33423477564102566,0.8519600477140505,0.21914103094146456,0.4681250163593744,0.7603809360428906,2.9643846177233906,0.00021368742085973576,0.010600473812102891,0.0003808718062395723,0.010600473812102882,0.00038087180623957084,0.3281010499915584,2.720279860207571,pituitary_tumor
p (526),0.8309448964497043,0.43229166666666674,0.8214574023699396,0.1860750459101797,0.4313641685515612,0.7348350527970229,3.3382419474239127,0.00033606946209459944,0.013402182765944973,0.0004815363584777071,0.013402182765944959,0.000481536358477706,0.32747070537584,2.7344149381320664,pituitary_tumor
p (527),0.811906743096647,0.42670580621301774,0.8230213082750446,0.1832069041338496,0.42802675632937903,0.7250269021739335,3.3167099574801076,0.00032003691002148774,0.013132876976521012,0.00047186028321288554,0.013132876976521,0.0004718602832128844,0.32829697872662467,2.739537401761654,pituitary_tumor
p (528),0.6830852440828401,0.3932908037475345,0.8310753721132408,0.18348838034276024,0.42835543692447775,0.705972708590255,3.1836142228620647,0.00025191606798505767,0.011685285604193036,0.0004198487646290763,0.011685285604193026,0.0004198487646290748,0.3254196364344841,2.7243188034900068,pituitary_tumor
p (529),0.7231339373767258,0.4022975221893491,0.8293167719351423,0.18327643705290225,0.4281079735918291,0.7034712195644621,3.210097394838325,0.00027237733946746637,0.0121834386229708,0.00043774725137680625,0.012183438622970787,0.00043774725137680473,0.3273365776261291,2.7309677395203726,pituitary_tumor
p (53),0.732371794871795,0.3969736193293885,0.8331256617487255,0.21321382715470458,0.46175082799568923,0.7268918791812665,3.0965554214670625,0.0003049649716916601,0.012373034794369334,0.00044455929187409724,0.012373034794369322,0.00044455947665039295,0.31083199393674354,2.7287103873274656,pituitary_tumor
p (530),0.6704034146942802,0.38721955128205127,0.8335082926221055,0.18503623986354664,0.4301583892748654,0.6938643920479843,3.1371682964838556,0.00024375102025309605,0.01157894723449246,0.00041602805928530316,0.011578947234492449,0.00041602805928530164,0.328456909644527,2.7345060509189647,pituitary_tumor
p (531),0.8172383505917161,0.42195975098619326,0.8259586435275774,0.18951527791661224,0.4353335249169448,0.6999253898654776,3.243520883587476,0.00031413618211904913,0.013241607184943171,0.0004757669265958702,0.013241607184943159,0.0004757669265958689,0.33018721651537775,2.7342406150141705,pituitary_tumor
p (532),0.7409778722879685,0.4046859590729783,0.8295674418850596,0.19337989671161612,0.43974981149696485,0.7837144453181367,3.33410580530459,0.0003358354155817903,0.013295857909457512,0.00047771613865957936,0.013295857909457502,0.000477716138659578,0.326267553888525,2.7157436369332726,pituitary_tumor
p (533),0.7311852810650887,0.4035533777120316,0.8290101967119133,0.19519350322055887,0.44180708824164294,0.7758839409927857,3.2994641028851497,0.0003206189524995366,0.013008657730179072,0.00046739712339922187,0.013008657730179056,0.0004673971233992205,0.32753288924748025,2.714889341418675,pituitary_tumor
p (534),0.6891102687376726,0.381163708086785,0.8382638414820314,0.19725594646470676,0.44413505430747835,0.7829470180242476,3.248139611207658,0.000318149549162084,0.013108124631010012,0.0004709709389523794,0.01310812463101,0.00047097093895237817,0.32900560119053573,2.723790720443537,pituitary_tumor
p (535),0.6152305226824457,0.34932045118343197,0.8510676500468312,0.29946346467053536,0.5472325508141264,0.7489680089835693,2.8032315003673713,0.00021348901223996227,0.00878975730737311,0.00031581331187709947,0.008789757307373103,0.0003158133118770984,0.2623359945985553,2.4988584591083374,pituitary_tumor
p (536),0.6647867357001972,0.3655618219921104,0.8459842949215448,0.28520488229618646,0.5340457679789126,0.7531628919232414,2.9081462457488008,0.0002322078880590866,0.009269008236689713,0.00033303265228831806,0.009269008236689703,0.00033303265228831714,0.26432016552781534,2.529829035017932,pituitary_tumor
p (537),0.7071545241617357,0.37707254684418146,0.842915871441286,0.2772502373673109,0.5265455700766183,0.7447690280243594,2.949518839830094,0.0002427460257646314,0.009547358226606502,0.00034303368293143267,0.009547358226606493,0.0003430336829314315,0.265954075430751,2.5439635032578076,pituitary_tumor
p (538),0.6069942677514792,0.3539586415187377,0.8474454199201576,0.2813375631806791,0.530412634823756,0.7416910070481301,2.854522862729165,0.0002133080855675623,0.008874308516612198,0.000318851211159098,0.008874308516612191,0.00031885121115909687,0.26411851705150147,2.527758971470747,pituitary_tumor
p (539),0.5295241617357002,0.32256225345167655,0.8587442034233824,0.2811056769380356,0.530193999341784,0.7576934404564246,2.7831047121984054,0.00020134211020356464,0.00875496850543474,0.00031456336078377657,0.008754968505434734,0.0003145633607837756,0.266035275106542,2.5385404063985986,pituitary_tumor
p (54),0.6742326183431953,0.3850545488165681,0.8351420123770454,0.2001374670470729,0.4473672619303662,0.7139445284113863,3.0991875251321317,0.0002679896759269719,0.011606896420134974,0.0004170323574294657,0.011606896420134964,0.00041703217265316717,0.30940799691105847,2.7184213527290453,pituitary_tumor
p (540),0.8785287228796844,0.4270833333333334,0.8285240717185767,0.21642006097336816,0.4652096957000877,0.7508917021324621,3.2338300723922595,0.0003452324803088668,0.013249977655239198,0.00047606776744085505,0.013249977655239187,0.00047606758266455657,0.32955538078024754,2.750951145300609,pituitary_tumor
p (541),0.7570574457593687,0.3997935157790927,0.8341832551220062,0.20814548243247316,0.4562296378277864,0.7454947450372976,3.177415411410567,0.00029543027228297894,0.012305673357443665,0.0004421391082814232,0.012305673357443654,0.0004421391082814219,0.3282800038587935,2.743388938420079,pituitary_tumor
p (542),0.7593996548323473,0.40136526134122297,0.8334261283467798,0.2066157342164676,0.45455003488776413,0.7431800839267494,3.1927066818101206,0.0002941972155130743,0.012308810353345656,0.00044225191198007886,0.012308810353345651,0.0004422517272037805,0.3282425421295607,2.7436791536024003,pituitary_tumor
p (543),0.888398360453649,0.4115661982248521,0.8384766299544243,0.24624258666553867,0.496228361407869,0.7859415417603323,3.130819577227185,0.0003633664124690081,0.012783461964055186,0.00045930590788174365,0.012783461964055172,0.0004593059078817426,0.3088014669776677,2.6897672468912863,pituitary_tumor
p (544),0.6608342578895464,0.3352749013806707,0.8633591419293702,0.3942246340072515,0.6278731034271586,0.8021374024787763,2.623830594661079,0.00024346118977751664,0.008194549496305659,0.00029442767590389095,0.008194549496305653,0.00029442767590389014,0.21724288783368984,2.216285796934845,pituitary_tumor
p (545),0.5810835798816568,0.3085860453648915,0.8718348852053277,0.39479281250645615,0.628325403359164,0.784501735617795,2.5273350036320332,0.0002024207603159461,0.007423217222087106,0.00026671394143316555,0.007423217222087099,0.00026671394143316473,0.21741858511683565,2.1926314043058035,pituitary_tumor
p (546),0.4927268244575937,0.2828679733727811,0.8788997934460538,0.39140614909006854,0.6256246071647666,0.7577958464708295,2.400111502156849,0.0001654893202961971,0.0068207180673139104,0.00024506632969393497,0.006820718067313905,0.00024506632969393426,0.20879614669666025,2.1458942060597446,pituitary_tumor
